,CL=F,GC=F,NG=F,SI=F,^AXJO,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^KS11,^MXX,^N225,^NDX,^NSEI,^RUT,^STOXX50E,^TWII,^VIX
2014-07-11,0.19998796528262033,-7.488325026650974e-06,-8.992842370345767e-06,-7.234290558192524e-06,-7.043203185100336e-06,-7.279156685182781e-06,-7.0782161326016025e-06,0.19998847887401955,-7.058474412760502e-06,-7.083806144437347e-06,0.19998859566687116,-7.009565330336769e-06,0.19998832944869074,-0.0999597859554516,-6.8815784427162695e-06,0.19998837769454614,0.19998759085208848,-6.9978081829863686e-06,-6.814807226778149e-06,-7.138628665256782e-06,0.10015243089107521,-0.20000829545013724,-7.186385781158691e-06,-1.235049917654247e-05
2014-07-18,0.1001244516668993,0.1999917671401553,-2.773345846572151e-06,-2.788894177960013e-06,-2.795129866882484e-06,-2.778535184139089e-06,-2.781587120318835e-06,0.19999174820144652,-2.7872165584152917e-06,-2.794074250910411e-06,0.19999175195607471,-2.796724405154506e-06,0.1999917544214471,-2.776951107293378e-06,-2.7891734489884973e-06,0.1999917694839673,0.19999174947633316,-2.7937320936561315e-06,-2.7992037716856766e-06,-0.10003309122197744,-2.79867875064926e-06,-0.20000006348969107,-2.787666282358674e-06,-2.7779090078232244e-06
2014-07-25,-6.486027018998905e-07,0.1999953880940317,-6.479438028062069e-07,-6.479322872364275e-07,-6.46800577150632e-07,-6.517918068991297e-07,-6.469465255592947e-07,0.19999539216484824,-6.447667341927281e-07,-6.461940526094719e-07,0.1000800327267294,0.19999539501245864,0.19999539087043358,-6.469404169067058e-07,-6.440302565950716e-07,0.19999538901774283,0.19999539082687548,-6.46313931440088e-07,-6.460386575469173e-07,-0.10004539177103709,-6.466969591763914e-07,-0.19999726124068173,-6.47627939841259e-07,-6.626399667221819e-07
2014-08-01,1.0518123964738778e-06,0.1999989126868332,1.1315790318354137e-06,1.0951019013275636e-06,1.065680539420776e-06,1.0583651356795203e-06,1.0578419109818739e-06,0.199998879122117,1.0709669616149668e-06,1.0728907209301493e-06,1.0672121669267326e-06,0.19999888007898386,0.19999888254363193,-0.10004756838934196,1.0717226463438497e-06,0.10003348749755807,0.19999887398571348,1.0745025215250096e-06,1.0749099669969057e-06,1.0542528640235366e-06,0.19999889189394504,-0.19999560436732816,1.067074313810186e-06,1.3438097934548059e-06
2014-08-08,-2.4561122952002618e-06,0.19999055770312804,-2.4544576200793085e-06,-2.4592542907704213e-06,-2.453701424761549e-06,-2.4630063741676884e-06,-2.4547865024086736e-06,0.1999908093459984,-2.4454767081876753e-06,0.10014712504024398,-2.4453092358343603e-06,-2.453327241781541e-06,0.19999080500287195,-2.4554045705462694e-06,-2.448408583664837e-06,0.1999908009171728,0.19999080064764743,-0.10005674981432924,-2.4543680980839328e-06,-2.4637040011013143e-06,0.19999080368569516,-0.1999980251233833,-2.4618168369844102e-06,-2.5416529993844535e-06
2014-08-15,-3.6695275235857027e-06,-3.6709772213596243e-06,-3.67089758044235e-06,-3.67077776175807e-06,-3.6694703456070567e-06,-3.6671087059340246e-06,-3.6665651957346184e-06,0.19999101133415273,-3.668970581818837e-06,0.19999100985624935,0.19999101113329684,-3.6689768354612415e-06,0.19999101014646242,-3.669146102166839e-06,-3.668164926895952e-06,0.1999910106614773,0.10012854504484543,-3.6686553721695485e-06,-3.6688013901490254e-06,-0.10001755472884187,0.19999101148829637,-0.20000197174314588,-3.6705067478437798e-06,-3.6899569619493624e-06
2014-08-22,-5.156082689901554e-06,-5.184480988193304e-06,-5.191531622956258e-06,-5.172716645214492e-06,-5.169206791904143e-06,-5.182711156416173e-06,-5.272454942677341e-06,0.19998675908391542,-5.220457925496077e-06,0.19998684743073422,0.1999867812843952,-5.226808573333634e-06,0.1999870088308338,-0.10003068501487274,-5.214955612811098e-06,0.19998687877796972,0.10018942537910097,-5.188486641923719e-06,-5.22515466452349e-06,-5.188978691490319e-06,0.19998683169992423,-0.20000233673462453,-5.1565132903286965e-06,-4.725263168447417e-06
2014-08-29,-1.4610008949024468e-05,-1.4524828950260453e-05,-1.4484078494530726e-05,-1.4545023654607004e-05,-1.4584881803134346e-05,-1.4581434016609014e-05,-1.454071681605077e-05,0.1999762202463116,-1.4545937140223025e-05,0.19997616102274676,0.19997619404983868,-1.4537427902937797e-05,0.19997619751235512,-0.09990427057212882,-1.4559979205914982e-05,0.19997610365327317,0.1002853985058447,-1.4574971081657028e-05,-1.4549635114157022e-05,-1.4585433412294237e-05,0.199976230296518,-0.20001985814305984,-1.4587616734685553e-05,-1.446704008575569e-05
2014-09-05,-8.411953573549633e-07,-8.658699251148086e-07,-8.681217627975841e-07,-8.595241532046732e-07,-8.385845182413983e-07,-8.381254434319001e-07,-8.224255466832837e-07,0.19999650719085676,-8.369938025164284e-07,0.199999072031434,0.1999965151585414,-8.398288049309891e-07,0.19999649877054906,-0.10002490756371964,-8.397030213684145e-07,0.1999965203999479,0.10005492538142643,-8.359955233838439e-07,-8.340834984129736e-07,-8.330530003716894e-07,0.19999649785049883,-0.19999869932283562,-8.486822860811794e-07,-1.1202395471329508e-06
2014-09-12,1.927878882683605e-06,1.9306348607653464e-06,1.931577667489579e-06,1.9297988720536564e-06,1.9281902201702063e-06,1.928275456158154e-06,1.9288891085614615e-06,0.19999954910335893,1.928882286378858e-06,0.19999954744821186,0.1999995474233458,1.9291576681168815e-06,0.19999954835778164,-0.10006318210831765,1.92896949370088e-06,0.19999954581542592,0.10003061926752549,1.9284611063543736e-06,1.928636327791815e-06,1.928040333030362e-06,1.929480157933007e-06,-0.19999368530499997,0.19999954761226083,1.9426781522250363e-06
